78,1595,56,0,3
78,1622,56,0,3
122,1585,100,0,3
122,1588,100,0,3
122,1620,100,0,3
122,1628,100,0,3
122,1642,100,0,3
122,1645,100,0,3
166,1594,144,0,3
166,1597,144,0,3
166,1666,144,0,3
210,1625,188,0,3
210,1661,188,0,3
210,1666,188,0,3
254,1599,232,0,3
254,1624,232,0,3
254,1683,232,0,3
298,1586,276,0,3
298,1603,276,0,3
298,1609,276,0,3
298,1626,276,0,3
298,1629,276,0,3
298,1631,276,0,3
298,1635,276,0,3
298,1651,276,0,3
298,1670,276,0,3
298,1679,276,0,3
493,1674,494,2,1
537,1587,538,2,1
537,1674,538,2,1
581,1587,582,2,1
581,1602,582,2,1
581,1643,582,2,1
581,1674,582,2,1
625,1587,626,2,1
625,1602,626,2,1
625,1643,626,2,1
625,1674,626,2,1
669,1587,670,2,1
669,1602,670,2,1
669,1643,670,2,1
669,1674,670,2,1
713,1587,714,2,1
713,1602,714,2,1
713,1643,714,2,1
713,1674,714,2,1
757,1587,758,2,1
757,1602,758,2,1
757,1643,758,2,1
757,1674,758,2,1
801,1587,802,2,1
801,1602,802,2,1
801,1643,802,2,1
801,1674,802,2,1
845,1587,846,2,1
845,1602,846,2,1
845,1643,846,2,1
845,1674,846,2,1
875,1632,897,3,0
889,1587,890,2,1
889,1602,890,2,1
889,1643,890,2,1
889,1674,890,2,1
914,1589,892,0,3
914,1660,892,0,3
914,1667,892,0,3
933,1587,934,2,1
933,1602,934,2,1
933,1643,934,2,1
958,1646,936,0,3
1002,1641,980,0,3
1197,1618,1198,2,1
1241,1618,1242,2,1
1486,1592,1464,0,3
1486,1662,1464,0,3
1515,1644,1537,3,0
1530,1675,1508,0,3
1574,1636,1552,0,3
1623,1655,530,0,4
1655,1623,529,0,4
1655,1663,485,0,4
1663,1655,464,0,4
